,smiles,split,indices
43,Cc1cccc(C)c1NC(=O)CN2CCCC2=O,train,
44,CC1(C)CC(N)CC(C)(CN)C1,train,
45,CC1(C)OC1COc2c3C=CC(=O)Oc3cc4occc24,train,
46,Cc1ccc2nc3c(ccc4ccccc34)cc2c1,train,
47,COP1(=S)OCc2ccccc2O1,train,
48,OCNC(=O)NCO,train,
49,Oc1cc(O)ncn1,train,
50,COc1ccc2c3CCN=C(C)c3[nH]c2c1,train,
51,CC(C)(C)c1c(N)ccc2ccccc12,train,
52,OCC1OC(CC1O)N2C=C(CCCl)C(=O)NC2=O,train,
53,[O-][N+](=O)c1ccc(\C=C\c2cccc(c2)C#N)cc1,train,
54,Oc1ccc2ncccc2c1,train,
55,CC(=C)C,train,
56,CCn1c(N)nc2c3ncc(C)nc3ccc12,train,
57,CN(C)c1ccc(cc1)N=Nc2ccc3ccccc3c2,train,
58,CC(C)[C@@](O)([C@@H](C)O)C(=O)O,train,
59,Cc1cc(N=Nc2cccnc2)c(N)cc1N,train,
60,CO[C@H]1[C@@H](C[C@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\c6cc(OC)c(OC)c(OC)c6,train,
61,Nc1c(Cl)cc(cc1[N+](=O)[O-])[N+](=O)[O-],train,
62,Cc1ccc(cc1)N(N=O)C2OCC(O)C(O)C2O,train,
63,CCCOC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],train,
64,CC(C)COC(=O)Cc1ccccc1,train,
65,Clc1ccccc1C=C,train,
66,ClC(Cl)(Cl)SN1C(=O)[C@@H]2CC=CC[C@H]2C1=O,train,
67,CN(C)CCNC(=O)c1cccc2ncc(nc12)c3ccccc3,train,
68,C1OCOCO1,train,
69,CC(=O)N[C@@H](CS)C(=O)O,train,
70,CCc1cc2ccccc2c3ccc4C(O)C(O)C5OC5c4c13,train,
71,C1O[C@@H]1c2ccc3ccc4cccc5ccc2c3c45,train,
72,Oc1ccc2ccc3c4ccccc4cc5ccc1c2c35,train,
73,CC(C)CCCCCOC(=O)Cc1cc(Cl)c(Cl)cc1Cl,train,
74,ClC(Cl)C1=C(Cl)C(=O)OC1,train,
75,Nc1cccc2cccnc12,train,
76,O1C2C1C3N=NC2C4OC34,train,
77,CN(Cc1ccc(cc1)C(=O)O)N=O,train,
78,CC(C)c1c(N)ccc2c1Cc3ccccc23,train,
79,CC(=O)OCc1cocc2c(C=O)ccc12,train,
80,CS(=O)(=O)O,train,
81,CCCCN(CCC)N=O,train,
82,OC1C2OC2c3c(ccc4nc5ccc6ccccc6c5cc34)C1O,train,
83,[O-][N+](=O)c1[nH]cnc1c2ccccc2,train,
84,CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,train,
85,CN1C=CN(CCC[n+]2ccc(cc2)C(=O)N)C1\C=N\O,train,
86,NC1c2ccccc2c3ccccc13,train,
87,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,train,
88,NC(=O)C1(O[C@H]1C(=O)c2ccccc2)C(=O)N,train,
89,Cn1c(N)nc2cc(ccc12)C#N,train,
90,COC(=O)c1ccccc1C(=O)OC,train,
91,Clc1c(Cl)c(Cl)c(C=C)c(Cl)c1Cl,train,
92,NCCN(CCCl)c1c2ccccc2nc3c1ccc4ccccc34,train,
93,CC12OOC1(COC(=O)Nc3ccc(Cl)cc3)Oc4ccccc24,train,
94,CC(=O)CC(=O)\C=C\C(=O)O,train,
95,Fc1ccc2cc3c(cc2c1)c4cccc5cccc3c45,train,
96,CCNC(=S)NCC,train,
97,[O-][N+](=O)c1ccc2ccc3ccc(c4ccc1c2c34)[N+](=O)[O-],train,
98,CC(=C[C@H]1[C@H](C(=O)O[C@@H]2CC(=O)C(=C2C)CC=C)C1(C)C)C,train,
99,Nc1ccc(Oc2ccc(N)cc2)cc1,train,
100,C(OCC1CCC2OC2C1)C3CCC4OC4C3,train,
101,CC(C)COC(=O)CCCCC(=O)OCC(C)C,train,
102,CCN(CC)C(=S)SC1OC(CO)C(O)C(O)C1O,train,
103,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1O,train,
104,Nc1cc(ccc1O)S(=O)(=O)O,train,
105,Nc1cccc2c1ccc3ccccc23,train,
106,Cc1cccc2[nH]nnc12,train,
107,Cc1ccc2c(ccc3ccccc23)c1,train,
108,COc1ccc(NC(=O)c2csc(c2)[N+](=O)[O-])cc1,train,
109,Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],train,
110,C=CC(=O)NCNC(=O)C=C,train,
111,[O-][N+](=O)c1oc(\C=C\C=N\N2CC(=O)NC2=O)cc1,train,
112,Oc1cccc2OC(=O)C(=Cc12)[C@@H]3CCc4ccccc4C3,train,
113,Clc1cccc(c1)c2oc3ccccc3n2,train,
114,CCN(CC)c1ccc(cc1)N=Nc2ccc(cc2C#N)[N+](=O)[O-],train,
115,C1Cc2cc3ccc4cccc5ccc(c2C=C1)c3c45,train,
116,COc1ccc(OC)cc1,train,
117,C[n+]1c(c2ccc(N)cc2)c3cc(N)ccc3c4ccc(N)cc14,train,
118,CCCCOO,train,
119,OS(=O)(=O)c1cccc(c1)[N+](=O)[O-],train,
120,CC1CC2C(Cc3cn(CC=C)c4cccc2c34)N(C1)C#N,train,
121,OC1C=Cc2ccc3ncccc3c2C1O,train,
122,Cn1c(N)nc2nc3cnccc3cc12,train,
123,O=C1CCC(=O)O1,train,
124,CC(=O)N\N=C\C1=CN(O)c2ccccc2N1O,train,
125,Cc1ccc(N)cc1O,train,
126,O=Cc1cccc(c1)c2ccccc2,train,
127,NC(=S)N,train,
128,NC=O,train,
129,CC(C)OC(=O)CC(=O)OC(C)C,train,
130,O=C1CCCCC1=O,train,
131,Oc1ccc(\C=C\C(=O)c2ccccc2)cc1,train,
132,Cc1ccc(cc1)S(=O)(=O)OCc2ccccc2,train,
133,CCCC(=O)Nc1ncnc2c1ncn2C3OC4COP(=O)(O)OC4C3OC(=O)CCC,train,
134,CN(C)C(=O)Cl,train,
135,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ncc(s2)[N+](=O)[O-],train,
136,Clc1nncc2cnccc12,train,
137,CCOc1ccc(cc1)[N+](=O)[O-],train,
138,OS(=O)c1ccc(Cl)cc1,train,
139,COc1c2[C@@H]3C=CO[C@H]3Oc2cc4Oc5c(CCC(C)(C)O)ccc(O)c5C(=O)c14,train,
140,CSCCl,train,
141,OCc1ccc2C(=O)c3ccccc3C(=O)c2c1,train,
142,CN(C)CCN(C)N=O,train,
143,CC(=O)Nc1ccc(cc1)[N+](=O)[O-],train,
144,CNC(=S)N(C)C,train,
145,BrCCC(Br)Br,train,
146,CC1CC2C(Cc3cn(CC4CC4)c5cc(Br)cc2c35)N(C)C1,train,
147,CC(C)(Br)C(Br)COP(=O)(OCC(Br)C(C)(C)Br)OCC(Br)C(C)(C)Br,train,
148,OC1C(O)c2ccc3c(ccc[n+]3[O-])c2C4OC14,train,
149,COC1=CC(=O)c2c(nc(C)c3c4c[nH]ccc4nc23)C1=O,train,
150,CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccccc5S(=O)(=O)O,train,
151,Cc1cc2nccnc2c3nc(N)n(C)c13,train,
152,CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,train,
153,CCC(=O)NCc1ccccc1,train,
154,ClCc1ccc(Cl)cc1,train,
155,c1ccc2c(c1)ccc3cc4ccc5ccncc5c4cc23,train,
156,CC(=O)OCNC(=O)c1ccc(Cl)cc1,train,
157,COCCl,train,
158,CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,train,
159,CC(C)(C)COC(=O)C=C,train,
160,Nc1ncnc2c1cnn2CC(O)CN=N#N,train,
161,CC(C)NC[C@@H](O)COc1cccc2ccccc12,train,
162,OC(=O)c1occ(c2ccccc2)c1c3ccccc3,train,
163,CC(Br)C(=O)N,train,
164,[O-][N+](=O)c1ccc2c3CCCCc3c4c(ccc5ccc1c2c45)[N+](=O)[O-],train,
165,COCCOC,train,
166,C1CN=C(N\N=C\c2c3ccccc3c(\C=N\NC4=NCCN4)c5ccccc25)N1,train,
167,NC1CCCC(N)C1,train,
168,OS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34,train,
169,COCCOCCOC,train,
170,COc1ccc(CC=C)cc1OC,train,
171,C1CC=C2C(C1)CCc3ccccc23,train,
172,CC(OP(=O)(C)F)C(C)(C)C,train,
173,Fc1cnc2c(c1)cc(F)c3ccccc23,train,
174,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,train,
175,Cn1c2ccccc2c3nn[n+]([O-])c(C(=O)OCCCl)c13,train,
176,[O-][N+](=O)c1cccc(CCl)c1,train,
177,NC(CN=N#N)C(=O)O,train,
178,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc3ccc(Cl)cc3Cl,train,
179,CN(C)c1ccc(cc1)N=Nc2ccccc2COC(=O)C,train,
180,CC(C)CC(=O)Nc1snc2ccccc12,train,
181,C[C@]12CC[C@H](C1)C(C)(C)C2=O,train,
182,C1CC2OC2CCC3OC13,train,
183,OC1C=Cc2c(ccc3nc4ccc5ccccc5c4cc23)C1O,train,
184,[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,train,
185,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,train,
186,COc1c(C(=O)O)c(O)nc2ccccc12,train,
187,OC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,train,
188,Fc1cccc2c3c(ccc12)c4cccc5cccc3c45,train,
189,ON(C=O)c1cccc(Cl)c1,train,
190,Cc1ccc2nc3c4C=CC(O)C(O)c4ccc3c(CO)c2c1,train,
191,CC(=O)Nc1nnc(s1)c2oc(cc2)[N+](=O)[O-],train,
192,Cc1c(O)cccc1O,train,
193,CC1C=C(C=O)C(=CC2(O)CC(C)(C)CC12)C=O,train,
194,CN1CCC[C@@H]1c2cccnc2,train,
195,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](COP(=O)(O)O[C@@H]3[C@@H](CO)O[C@H]([C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,train,
196,O[C@@H]1C=Cc2c(ccc3c4ccccc4c(cc23)[N+](=O)[O-])[C@H]1O,train,
197,Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],train,
198,CC(=O)ON(C(=O)C)c1ccccc1C,train,
199,c1ccc2c(c1)ccc3c2ccc4ccc5ccccc5c34,train,
200,[O-][N+](=O)c1cc2CCc3cccc4CCc(c1)c2c34,train,
201,CCN(CC)CCCN,train,
202,CC(CNC(=O)c1cccnc1)NC(=O)c2cccnc2,train,
203,ClC1=C(Cl)C(=O)OC1,train,
204,OC1CCCc2c1c(c3ccc4cccc5ccc2c3c45)[N+](=O)[O-],train,
205,C=CC(=O)OCCCCOC(=O)C=C,train,
206,OC(=O)CCCCCCCBr,train,
207,COc1cccc(CN(C)N=O)c1,train,
208,[O-][N+](=O)c1cc(CCl)cc(c1)[N+](=O)[O-],train,
209,OC(=O)c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],train,
210,CCCC,train,
211,O=C1C=C(Nc2ccccc2)C(=O)c3ccccc13,train,
212,Oc1cccc2ccccc12,train,
213,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,train,
214,c1ccc2c3ccccc3c4ccccc4c2c1,train,
215,Cc1cc2ccccc2cc1[N+](=O)[O-],train,
216,CCCCCCCCCCCCCCCC[C@H]1CO1,train,
217,Nc1ncnc2c1ncn2C3CC(O)C(CO)O3,train,
218,CN1C(=O)N(C)c2[nH]cnc2C1=O,train,
219,OCc1ccc2c3cccc4cccc(c2c1)c34,train,
220,CC(=CCC\C(=C/COC(=O)C)\C)C,train,
221,CCN(CCCl)CCCNc1c2ccccc2nc3c1ccc4cccnc34,train,
222,Cc1ccc(cc1)[N+](=O)[O-],train,
223,CCCC[C@@H]1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,train,
224,CN=C=O,train,
225,Oc1ccc(c2C(=O)c3c(C(=O)c12)c(O)ccc3[N+](=O)[O-])[N+](=O)[O-],train,
226,Cc1cc(c(C)c2c3ccccc3[nH]c12)[N+](=O)[O-],train,
227,CC1C2C(=Nc3ccccc23)N(C)c4ccccc14,train,
228,Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl,train,
229,OC1C=Cc2ccc3c4ccccc4sc3c2C1O,train,
230,CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,train,
231,CNc1ccc(cc1)N=Nc2ccccc2,train,
232,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,train,
233,COc1ccccc1N,train,
234,c1ccc2c(c1)c3cccc4c5ccccc5cc2c34,train,
235,CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC,train,
236,NC1=NC(=O)N(C=C1)[C@@H]2CC[C@H](CO)O2,train,
237,OC1C2OC2c3c(ccc4nc5c(ccc6ccccc56)cc34)C1O,train,
238,Cc1cccn2c1nc3ccc(N)nc23,train,
239,Oc1cc2ccccc2c3ccc4ccccc4c13,train,
240,Nc1nc2cc(Cl)c(Cl)cc2s1,train,
241,COc1ccc(cc1)C(=O)N2N=CC(=C(Cl)C2=O)Cl,train,
242,OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,train,
243,COC(=O)\C(=C/CO)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)C12OC1C(O)(CCO)NC2=O,train,
244,CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,train,
245,Cc1ccc(C)c(NO)c1,train,
246,OC1CCCCC1,train,
247,COP(=O)(OC)Oc1c(Cl)cc(C)cc1Cl,train,
248,CC(=O)CC(C)(C)NC(=O)C=C,train,
249,CCSCCSP(=O)(OC)OC,train,
250,C(SCc1ccccc1)c2ccccc2,train,
251,CC(C)(C)c1cc(O)ccc1O,train,
252,CN(C)c1ccc(cc1)N=Nc2ccccc2,train,
253,CC1=CC(=O)Oc2c3CCCN4CCCc(cc12)c34,train,
254,CN(C=O)N=O,train,
255,Cn1c(N)nc2ccccc12,train,
256,CC(C)C(C)C,train,
257,CCCC[C@@H](CC)COC(=O)\C=C\c1ccc(OC)cc1,train,
258,ClCCN(CCCl)[P@]1(=O)NCCCO1,train,
259,O=C([C@H]1O[C@@H]1c2ccccc2)c3ccccc3,train,
260,CC(C)CCOC(=O)C,train,
261,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc3ccccc3)C(=O)N,train,
262,O[C@H]1C=C2c3cc4ccccc4cc3c5cccc([C@@H]1O)c25,train,
263,CCCCCCCCCCSCn1cc[n+](C)c1,train,
264,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,train,
265,O[C@H]1C=Cc2c(ccc3c4CCC(=O)c4cc(c23)C(F)(F)F)[C@@H]1O,train,
266,CC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)C)ccc1N,train,
267,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,train,
268,C[C@H]1C[C@@H](C)C(=O)[C@H](C1)[C@@H](O)CC2CC(=O)NC(=O)C2,train,
269,CCCCCCCC(=O)O,train,
270,CCCCc1cc(C)cc(CCCC)c1O,train,
271,CCCCOCCO,train,
272,[O-][N+](=O)c1ccc2oc3ccccc3c2c1,train,
273,CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C4CC=C(C=O)C(C=O)C14C,train,
274,Nc1cccc2nc3ccccc3cc12,train,
275,CC(C)Oc1ccccc1OC(=O)N(C)N=O,train,
276,C(CC[C@H]1CO1)C[C@H]2CO2,train,
277,CCOC(OCC)\C=C(\C)/CCC=C(C)C,train,
278,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,train,
279,Cc1c2ccccc2c([C@@H]3CO3)c4ccccc14,train,
280,COc1c2ccoc2nc3c(O)c4OCOc4c(CC=C(C)C)c13,train,
281,CCCCN(N=O)C(=N)N[N+](=O)[O-],train,
282,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,train,
283,CC1(C)N(Cl)C(=O)N(Cl)C1=O,train,
284,O=C1NCNC(=O)N1,train,
285,Nc1ccccc1C(=O)OC2CCCCC2,train,
286,COc1ccc(cc1)[C@H]2O[C@@H]2C(=O)c3ccccc3,train,
287,OC1OC(=O)C(=C1CCl)Cl,train,
288,CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1,train,
289,COCC12OOC1(C)c3ccccc3O2,train,
290,COC(=O)c1ccc(CN(C)N=O)cc1,train,
291,Cc1ccc(cc1)S(=O)(=O)N2C3C2c4ccccc4c5ccccc35,train,
292,BrC(Br)C(Br)(Br)Br,train,
293,CN(C)CCNC(=O)c1ccc2c(N)c3ccccc3nc2c1,train,
294,OC(=O)c1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,train,
295,CC(C)c1c(C(=O)Nc2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CCC(O)CC(O)CC(=O)O,train,
296,c1ccc2c(c1)cc3c4ccccc4c5cccc6ccc2c3c56,train,
297,CCCCC=O,train,
298,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,train,
299,COC(=O)c1occc1,train,
300,CN(C)c1ccc(N(C)C)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,train,
301,COCCOC(=O)C,train,
302,Cc1ccccc1C,train,
303,CCC(=O)C1c2cccc(O)c2C(=O)c3c(O)cccc13,train,
304,CC(C)CC(=O)C,train,
305,CCCCCCCCCCCCCN1CC(C)OC(C)C1,train,
306,CCCCN(N)CCCC,train,
307,Cc1ccc(cc1)[N+]#N,train,
308,OCNc1ncnc2c1ncn2C3OC(CO)C(O)C3O,train,
309,Nc1ccc2ccccc2c1N=Nc3ccccc3,train,
310,CCCCCOC(=O)C=C,train,
311,[O-][N+](=O)c1ccc2cc(c3ccc(cc3c2c1)[N+](=O)[O-])[N+](=O)[O-],train,
312,CCc1cnccn1,train,
313,O=C1c2ccccc2c3ccc4C(=O)c5ccccc5c6ccc1c3c46,train,
314,Brc1ccccc1,train,
315,CCc1cccc(CC)c1N=O,train,
316,CCN(CC)CCn1nc2c3ccc(Cl)cc3Sc4c(CO)ccc1c24,train,
317,Cc1ccc(N=Nc2c(O)c(cc3ccccc23)C(=O)O)c(c1)S(=O)(=O)O,train,
318,N#CCC#N,train,
319,Clc1ccccc1C=C(C#N)C#N,train,
320,CC(=O)OC1C2OC(=O)C(OC(=O)C)C2OC1=O,train,
321,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,train,
322,Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,train,
323,OCCCNP(=O)(O)N(CCCl)CCCl,train,
324,Cc1ccc(cc1N)C(=O)O,train,
325,N#C[Se]Cc1ccccc1,train,
326,Clc1ccc(cc1)S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl,train,
327,CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,train,
328,[O-][N+](=O)c1ccc2ccc3c4CCCCc4cc5ccc1c2c35,train,
329,CNC(=O)Nc1ccccc1,train,
330,Cc1ccc2c(cccc2c1)[N+](=O)[O-],train,
331,OCc1ccc(Br)cc1,train,
332,CCN(CC)c1cccc(O)c1,train,
333,C1=Cc2c3ccc4ccccc4c3cc5cccc1c25,train,
334,Nc1cccc(N)n1,train,
335,Clc1ccc(CSc2ccc(Cl)cc2)cc1,train,
336,CCCCCCCCC,train,
337,N#C\C=C/C#N,train,
338,CN(COC(=O)C)[N+](=O)[O-],train,
339,OC1C=Cc2c(C1O)c3cc4ccccc4cc3c5ccccc25,train,
340,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,train,
341,CC(C)Nc1ccc(Nc2ccccc2)cc1,train,
342,CC1(C)C2CCC1(C)C(=O)C2=O,train,
343,Brc1ccc(cc1)C(=O)\C=C\c2ccccc2,train,
344,CCOCCO,train,
345,ClC(Cl)C#N,train,
346,[O-][n+]1c2ccccc2c3ccc4cccc5ccc1c3c45,train,
347,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,train,
348,Nc1ccc(cc1)N=Nc2cccc(N)c2N,train,
349,O1[C@@H]2C=CC=C[C@H]12,train,
350,CC(=O)c1c(O)cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c12,train,
351,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,train,
352,OC[C@H](O)[C@H]1OC(=C(O)C1=O)O,train,
353,OCC(CO)(CCBr)CCBr,train,
354,CC(O)C(C)[N+](=O)[O-],train,
355,CNc1ccc(cc1[N+](=O)[O-])N(CCO)CCO,train,
356,Cc1c(C)c(N)c(cc1N)[N+](=O)[O-],train,
357,[O-][N+](=O)c1c(Cl)cc2Oc3cc(Cl)c(Cl)cc3Oc2c1Cl,train,
358,CC(=O)C1=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C,train,
359,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,train,
360,Cc1cc(C)c2ccccc2c1,train,
361,ClN1C2C1c3ccccc3c4ccccc24,train,
362,[O-][N+](=O)c1ccccc1SSC(=C(Cl)Cl)Cl,train,
363,CCCCOCCOCCOCc1cc2OCOc2cc1CCC,train,
364,CC12CCC3C(CCC4CC(O)CCC34C)C1CCC(=O)N2,train,
365,CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+](=O)[O-],train,
366,COC(=O)\C=C\C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)OC)/C)\C,train,
367,CCC1=C(C(=O)OC)C(=O)OC1C,train,
368,Oc1c(Cl)cc(Cl)cc1Cl,train,
369,N#CCCC#N,train,
370,COc1cc2C(=O)CCc2c3ccc4ccccc4c13,train,
371,COc1cccc(c1)C(=O)CBr,train,
372,Cc1cc(C)c(CN2C3C2c4ccccc4c5ccccc35)c(C)c1,train,
373,BrCC#N,train,
374,BrC1=C(Br)C(=O)OC1,train,
375,CCc1cccc(CC)c1N(COC)C(=O)CO,train,
376,Nc1cc2c(cc1[N+](=O)[O-])[nH]c3ccccc23,train,
377,c1ccc(cc1)c2ccccc2c3ccccc3,train,
378,CCOC(=O)C(=NNc1ccc(cc1Cl)c2ccc(NN=C(C(=O)OCC)C(=O)OCC)c(Cl)c2)C(=O)OCC,train,
379,Nc1nc2ccc(cc2s1)[N+](=O)[O-],train,
380,OCCNCc1oc(cc1)[N+](=O)[O-],train,
381,CNC(=O)Oc1cccc2ccccc12,train,
382,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,train,
383,CN(Cc1ccc(C)cc1)N=O,train,
384,CC\C=C\C=C\C=C\C=C\C=C\OCC(O)c1ccccc1,train,
385,CNC(=O)Oc1cc2ccccc2c3ccccc13,train,
386,COC(=O)c1oc(NO)c(c2ccccc2)c1c3ccccc3,train,
387,OCNC(=O)c1ccc(Cl)cc1,train,
388,OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,train,
389,COc1cc2OC3OCCC3c2c4OC(=O)C5=C(CCOC5=O)c14,train,
390,CC(C)(C)c1ccc(cc1)c2ccc(cc2)[N+](=O)[O-],train,
391,CCN(N=O)C#N,train,
392,CBr,train,
393,[O-][N+](=O)c1ccc2CCNc2c1,train,
394,Cc1ccc2ccc3c4ccccc4cc5ccc1c2c35,train,
395,Cn1cnc(c1Sc2[nH]cnc3ncnc23)[N+](=O)[O-],train,
396,Nc1nc2ncnc2c[nH]1,train,
397,CCNc1cc2OC(=O)C=C(C)c2cc1C,train,
398,c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,train,
399,O=C(C1OC1c2ccc(cc2)c3ccccc3)c4ccccc4,train,
400,Cc1ccc(cc1)C(C)(C)C,train,
401,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,train,
