,smiles,split,indices
38,O=Nc1ccc2ccc3cc4ccccc4c5ccc1c2c35,train,
39,CCn1c(N)nc2c3nc(C)cnc3ccc12,train,
40,NC(CSC(F)(F)C(Cl)Br)C(=O)O,train,
41,ON=C1CCCCC1,train,
42,[O-][N+](=O)c1cccc2cccc(c12)[N+](=O)[O-],train,
43,Cc1ccc2c(ccc3c4ccccc4ccc23)c1,train,
44,[O-][N+](=O)c1c2CCC=Cc2c3ccc4cccc5ccc1c3c45,train,
45,OCCN(CC(=O)O)N=O,train,
46,Oc1ccc(O)c2C(=O)C=CC(=O)c12,train,
47,OC1C=Cc2c(ccc3cc4c(ccc5ccccc45)cc23)C1O,train,
48,C[C@H]1CN1,train,
49,CC(=O)Nc1ccc(\C=N\n2nnc3ccnc3c2O)cc1,train,
50,CCN(C)N=O,train,
51,CC(C)c1cc(N)c(cc1N)[N+](=O)[O-],train,
52,ONC(=O)Cc1cn(cn1)N=O,train,
53,Cc1cc(C)c2cc(C)c(N)cc2n1,train,
54,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,train,
55,Nc1ccc(N)cc1,train,
56,Cc1oc(C)cc1,train,
57,C\C=C\C1=CC2=C(C(=O)O1)C(=O)C(O)C(C)O2,train,
58,NC(=S)c1c(Cl)cccc1Cl,train,
59,O=C1C=Cc2ccc3c(ccc4ccccc34)c2C1=O,train,
60,CCOC(=O)N(C)N=O,train,
61,CCCCC#N,train,
62,CCCCCCCCC(=O)OCC=C,train,
63,Oc1c2ccccc2nc3ccccc13,train,
64,C[C@H](Cl)CN(C)C,train,
65,CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,train,
66,COc1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,train,
67,CCOC(=O)[C@H](SP(=S)(OC)OC)c1ccccc1,train,
68,[O-][N+](=O)c1c2ccccc2c3ccc4cccc5ccc1c3c45,train,
69,Cc1c(C)c2c(N)c3ccccc3nc2c4ccccc14,train,
70,Cl[C@@H](Br)C#N,train,
71,Cc1c(N)cc(N)cc1[N+](=O)[O-],train,
72,Cc1ccccc1N=O,train,
73,CN(N=O)C(OC(=O)C)C(=O)C,train,
74,CN(C)CCOC(=O)C=C,train,
75,O=Nc1ccc2ccc3cccc4ccc1c2c34,train,
76,CC[C@H](CO)NCCN[C@H](CC)CO,train,
77,CC1(CC(O)C2(C)C(CCC3C4(C)CCCC23OC4=O)C1)C=C,train,
78,[O-][N+](=O)c1ccc2ccc3c(ccc4ccc1c2c34)[N+](=O)[O-],train,
79,COc1cc(\C=C\C(=O)O)ccc1O,train,
80,CC12CCCC(C)(C1CCC34CC(O)(CCC23)C(=C)C4O)C(=O)O,train,
81,Nc1ccc2ccccc2c1N=Nc3ccccc3,train,
82,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,train,
83,N#Cc1cccc(c1)C#N,train,
84,OCC(=O)N(O)c1ccc(Cl)cc1,train,
85,Nc1cccc(c1CO)[N+](=O)[O-],train,
86,Cc1cnc2c(n1)c(C)cc3c2nc(N)n3C,train,
87,CC(=O)O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,train,
88,Nc1ccc(Nc2ccccc2)cc1,train,
89,NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,train,
90,NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],train,
91,C\C=N\N(C)C=O,train,
92,C1CN2CCN1CC2,train,
93,CC(C)c1ccc2c(ccc3c(C)cccc23)c1,train,
94,Nc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,train,
95,C(Oc1cccc2ccccc12)C3CO3,train,
96,CC(C)(CO)C(O)C(=O)NCCCO,train,
97,COc1ccc(\C=C\C)cc1,train,
98,N1C2C1c3cc4c(ccc5ccccc45)cc3c6ccccc26,train,
99,Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12,train,
100,[O-][N+](=O)c1ccc2cccc3C=Cc1c23,train,
101,Nc1nc(N)nc(N)n1,train,
102,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,train,
103,Cn1c(ncc1[N+](=O)[O-])c2nnc(N)s2,train,
104,[O-][N+](=O)c1ccccc1SS\C(=C(/Cl)\C(F)(F)F)\Cl,train,
105,Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1,train,
106,COC(=C1[C@@H](C(=C(COC(=O)N)N=C1C)C(=O)OC(C)C)c2cccc(Cl)c2Cl)O,train,
107,Oc1c(cc2ccc3cccc4ccc1c2c34)[N+](=O)[O-],train,
108,CCN(CCCO)N=O,train,
109,Nc1ncnc2c1ncn2[C@@H]3CC[C@H](CO)O3,train,
110,CC(=O)Nc1ccc(Oc2ccc(cc2)[N+](=O)[O-])cc1,train,
111,C[C@@H](CN(C[C@H](C)OC(=O)C)N=O)OC(=O)C,train,
112,OC1C=CC=CC1O,train,
113,COC(C)CCO,train,
114,FC(F)(F)c1ccc(Cl)cc1,train,
115,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,train,
116,NC(=O)N(c1ccccc1)c2ccc(cc2)C(=O)O,train,
117,ClC(C(=O)Cl)c1ccccc1,train,
118,CN(C)c1nc(nc(n1)N(C)C)N(C)C,train,
119,[O-][N+](=O)c1oc(C(=O)CBr)c(Cl)c1Cl,train,
120,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3ccc(O)cc3,train,
121,NC(=O)N=NC(=O)N,train,
122,CCCCCC\C=C/CCCCCCOC(=O)C,train,
123,CC(C)(C)NCC(O)COc1ccccc1C2CCCC2,train,
124,Cc1cc(Cl)cc2S\C(=C\3/Sc4cc(Cl)cc(C)c4C3=O)\C(=O)c12,train,
125,COc1cc2OC[C@@H]3Oc4c5C[C@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,train,
126,CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,train,
127,CC(C)CCON=O,train,
128,BrC=C,train,
129,C[C@H](CCl)O[C@H](C)CCl,train,
130,C\C=C(/C)\CCl,train,
131,CCCCOC(=O)c1ccccc1C(=O)OC2CCCCC2,train,
132,CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c34,train,
133,Oc1ccc2ncccc2c1,train,
134,CCOP(=O)(OCC)Oc1cc(on1)c2ccccc2,train,
135,C=CC(=O)OCCCCOC(=O)C=C,train,
136,CC(C)NC(C)C,train,
137,CN(C)c1ccc(cc1)N=Nc2ccc3ncsc3c2,train,
138,COc1nc2cc(cc(CBr)c2nc1OC)[N+](=O)[O-],train,
139,CCN(CC)c1ccc2c(c3ccccc3C(=O)O)c4ccc(cc4[o+]c2c1)N(CC)CC,train,
140,NC(CSC(F)(F)C(F)Cl)C(=O)O,train,
141,COc1ccc2C3OC3C4CCCCC4c2c1,train,
142,COc1cc(c(O)c(c1)C(C)(C)C)[N+](=O)[O-],train,
143,NC(=O)C1CO1,train,
144,CC(=C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2,train,
145,Oc1ccc(Cl)c2C(=O)c3c(O)ccc(Cl)c3C(=O)c12,train,
146,OCCN(CCO)CCO,train,
147,OC(=O)C(=O)C(=O)O,train,
148,[O-][N+](=O)c1ccc2ccc3cc4ccccc4c5ccc1c2c35,train,
149,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,train,
150,NC(Cc1ccccc1)C(=O)O,train,
151,O=C1C(=O)c2cc3ccccc3c4ccc5cccc1c5c24,train,
152,COc1cc(N=Nc2ccc(N)cc2)c(C)cc1N=Nc3c(O)c4cc(N)ccc4cc3S(=O)(=O)O,train,
153,COC(=O)c1oc(c(c2ccccc2)c1c3ccccc3)[N+](=O)[O-],train,
154,Oc1c2ccccc2c(O)c3c1ccc4nc5c6C(=O)c7ccccc7C(=O)c6ccc5nc34,train,
155,Nc1cc(Cl)ccc1O,train,
156,Nc1cc(Cl)cc(c1O)S(=O)(=O)O,train,
157,CC(=O)Nc1cc2Cc3ccccc3c2cc1Cl,train,
158,C1Cc2ccccc2CN1,train,
159,Cc1cc(N)c(cc1Cl)S(=O)(=O)O,train,
160,C(CSc1ccccc1)Sc2ccccc2,train,
161,Nc1ccc(Cl)cc1Cl,train,
162,Nc1cc2c3ccccc3ccc2c4ccccc14,train,
163,C\C(=C(\OCCOc1ccc(Cl)cc1)/c2ccc(Cl)cc2Cl)\n3ccnc3,train,
164,CC(=O)Oc1cc(C=O)cc2N3CC4C(N4C(=O)C)C(OC(=O)C)(O3)C(COC(=O)N)c12,train,
165,ClC1=C(Cl)[C@@]2(Cl)[C@H]3COS(=O)OC[C@@H]3[C@]1(Cl)C2(Cl)Cl,train,
166,CC(C)(Oc1ccc(cc1)[C@H]2CCCc3ccccc23)C(=O)O,train,
167,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ncc(s2)[N+](=O)[O-],train,
168,N#CCCC#N,train,
169,OC(CC(=O)O)C(=O)O,train,
170,CCc1ccccc1[N+](=O)[O-],train,
171,[O-][N+](=O)c1ccc(cc1)C(=O)\C=C\c2ccccc2,train,
172,COc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,train,
173,O[C@@H]1C=Cc2c([C@H]1O)c3ccc4ccccc4c3cc2[N+](=O)[O-],train,
174,Nc1ccc(Oc2ccccc2)cc1,train,
175,CC(=O)OC1COC(Nc2ccc(cc2)C(=O)O)C(OC(=O)C)C1OC(=O)C,train,
176,OCCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-],train,
177,CN(C)c1ccc2nc3cc(C)c(N)cc3[s+]c2c1,train,
178,CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,train,
179,ClC(=O)c1ccc(cc1)C(=O)Cl,train,
180,Cc1ccc(N)cc1Cl,train,
181,C1c2ccccc2c3ccccc13,train,
182,COc1ccc(CC=C)cc1OC,train,
183,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,train,
184,CC(C)CN,train,
185,COc1cc(O)ccc1Nc2c3ccccc3nc4ccccc24,train,
186,CCCCCCCCC=C,train,
187,Clc1cccc(Cl)c1NC2=NCCN2,train,
188,[O-][n+]1c2ccccc2nc3ccccc13,train,
189,CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,train,
190,Oc1ccc2ccccc2c1N=Nc3ccc(cc3)S(=O)(=O)O,train,
191,c1ccc(cc1)c2cccc(c2)c3ccccc3,train,
192,COc1ccc2c(c1)C(=O)c3nccc4cc5OCOc5c2c34,train,
193,OCCO,train,
194,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,train,
195,[O-][N+](=O)c1cccc(c1)C(=O)Cl,train,
196,OC1c2cccc3ccc4c5ccccc5cc1c4c23,train,
197,FC(F)(F)c1ccccc1,train,
198,CC(=O)Nc1ccc2c(Cc3ccccc23)c1O,train,
199,CC[N+]([O-])(CC)CCn1nc2c3ccc(Cl)cc3Sc4c(CO)ccc1c24,train,
200,COc1ccc(cc1)c2nc(c3ccc(OC)cc3)c([nH]2)c4ccc(OC)cc4,train,
201,Cn1c(N)nc2ccc(cc12)C#N,train,
202,Nc1ccc(O)c2C(=O)c3c(N)ccc(O)c3C(=O)c12,train,
203,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,train,
204,C[C@@H](O)[C@@H](N)[C@H](O)[C@H](O)C=O,train,
205,Cc1ccc2ccc(cc2c1)[N+](=O)[O-],train,
206,Oc1cccc2ccccc12,train,
207,Oc1ccc2ccccc2c1N=O,train,
208,Cc1c(C)c(N)c(cc1N)[N+](=O)[O-],train,
209,O=Cc1occc1,train,
210,[O-][N+](=O)c1ccc(cc1)N=Nc2ccccc2,train,
211,N\C(=C(\N)/C#N)\C#N,train,
212,NC(CSCCCl)C(=O)O,train,
213,CCCCN(CCC(=O)C)N=O,train,
214,ON(C=O)c1ccc(cc1)[N+](=O)[O-],train,
215,Cc1cc(c(C)c2c3cc(O)ccc3[nH]c12)[N+](=O)[O-],train,
216,CCCCCCC(C\C=C\CCCCCCCC(=O)OC)OC(=O)C,train,
217,CC1C=Cc2ccc3ccc4ccccc4c3c12,train,
218,CC(C)Oc1ccccc1OC(=O)N(C)N=O,train,
219,Nc1cc2c(cc1[N+](=O)[O-])[nH]c3ccccc23,train,
220,CC1CC2C(Cc3cn(C4CCCC4)c5cccc2c35)N(C)C1,train,
221,COc1c(OCC2OC2(C)C)ccc3c(OC)c4ccoc4nc13,train,
222,OC1C=Cc2c(cc3c4ccccc4cc5c6ccccc6c2c35)C1O,train,
223,Cc1c2[C@H]3N[C@H]3c4ccccc4c2cc5ccccc15,train,
224,NCCc1ccc(O)c(O)c1,train,
225,CC[N+](=NC)[O-],train,
226,Cn1c(N)nc2nc3ncccc3cc12,train,
227,CC(\C=C(/C#N)\c1ccc(Cl)c(Cl)c1)C(C(C#N)c2ccc(Cl)c(Cl)c2)c3ccccc3,train,
228,CC(=O)OC[C@H]1O[C@@H](Oc2cccc3C(=O)c4cccc(O)c4C(=O)c23)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,train,
229,Cc1c(cccc1[N+](=O)[O-])C(=O)O,train,
230,NC1CCCCC1,train,
231,Cc1cccc(c1)C#N,train,
232,O=C1C=Cc2ccc3C(=O)C=Cc4ccc1c2c34,train,
233,[O-][N+](=O)c1c2ccccc2c(c3ccccc13)[N+](=O)[O-],train,
234,O=C\C=C/c1ccccc1,train,
235,Cc1ccccc1C#N,train,
236,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,train,
237,Oc1ccc2ccc3[nH]c4cc(c5ccccc5c4c3c2c1)[N+](=O)[O-],train,
238,OCc1ccc(Cl)cc1,train,
239,Cc1cc2nccnc2c3nc(N)n(C)c13,train,
240,CC1C2C(=Nc3ccccc23)N(C)c4c(C)cccc14,train,
241,Brc1ccc(cc1)C2OC2C(=O)c3ccccc3,train,
242,CCc1nc2ccc(NC)c(C)c2nc1CC,train,
243,C1COCCN1,train,
244,CC1OC(OC2C(O)C(O)C(CO)OC2OC34CCC5C6(C)CCCC(C)(C6CCC5(CC3=C)C4)C(=O)OC7OC(CO)C(O)C(O)C7O)C(O)C(O)C1O,train,
245,OC1CCCc2c1cc3ccc4ccc(c5ccc2c3c45)[N+](=O)[O-],train,
246,CCCCCCC(CCCC)COc1ccc(cc1)c2ccc(cc2)c3ccc(cc3)c4ccc(OCC(CCCC)CCCCCC)cc4,train,
247,NC(=O)CN1C[C@H](O)CC1=O,train,
248,COC(=O)c1oc(N)c(Cl)c1Cl,train,
249,CC1=CC(=O)Oc2cc(O)cc(O)c12,train,
250,CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c3ccccc3,train,
251,OC1CCCCC1,train,
252,Cc1c2ccccc2nc3c1ccc4ccccc34,train,
253,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,train,
254,CC1C(C)(C)Nc2ccccc2C1(C)C3C(C)(C)Nc4ccccc4C3(C)C,train,
255,C[N+](=NC[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[O-],train,
256,OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl,train,
257,[O-][N+](=O)c1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)ccc3Oc2c1Cl,train,
258,ON1CN(Cl)CN(Cl)C1,train,
259,OC1C=Cc2c(C1O)c3cc4ccccc4cc3c5ccccc25,train,
260,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,train,
261,OC(=O)\C(=C(/Cl)\C=O)\Cl,train,
262,Oc1ccc(cc1)c2ccccc2,train,
263,Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4cccc(c4)S(=O)(=O)CCOS(=O)(=O)O)cc1S(=O)(=O)O,train,
264,CC1(C)CCCC2(C)C1CCC3(C)C2CC=C(C=O)C3C=O,train,
265,CCOP(=O)(C)SCCN(C(C)C)C(C)C,train,
266,COc1ccc(cc1)C(=O)N2N=CC(=C(Cl)C2=O)Cl,train,
267,Cc1ccc(cc1N)C(=O)O,train,
268,C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@]3(C)[C@H]1C=CC3=O,train,
269,CC(Cc1ccc(O)c(O)c1)C(C)Cc2ccc(O)c(O)c2,train,
270,Cc1cccc(c1)c2oc3ccccc3n2,train,
271,COC(=O)C(CSCC(Br)c1ccccc1)NC(=O)C,train,
272,Clc1cc(Cl)c(Cl)c(Cl)c1,train,
273,OC(=O)c1cc(O)nc(O)n1,train,
274,[O-][N+](=O)c1oc(C(=O)CBr)c(c2ccccc2)c1c3ccccc3,train,
275,CC(=O)NC1=NC(=NOC1)c2oc(cc2)[N+](=O)[O-],train,
276,NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,train,
277,CNCCS(=O)(=O)O,train,
278,Cc1cccc2nc(O)c(O)nc12,train,
279,CCCCN(CCO)CCCC,train,
280,OCCCl,train,
281,O=C1CCCCCN1,train,
282,O=CNc1ccc2c(Cc3ccccc23)c1,train,
283,CC1(C)CC2C=C(C=O)C3(CC3(C)C2C1)C=O,train,
284,CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O,train,
285,Nc1cccc2nc3c(N)cccc3nc12,train,
286,OC1OC(=O)C(=C1Cl)Cl,train,
287,CC(=O)Nc1ccc(cc1)[C@H]2O[C@H]2C(=O)c3ccccc3,train,
288,O=C(CN1C(=O)Sc2ccccc12)OCc3ccccc3,train,
289,CCOC(=O)C1C(C=C(C)C)C1(C)C,train,
290,C1CN1,train,
291,Nc1cccc2C(=O)c3ccccc3C(=O)c12,train,
292,NC(CSC(=O)NCCCl)C(=O)O,train,
293,CCc1cccc(CC)c1N=O,train,
294,Oc1cccc2ccc3c4ccccc4ccc3c12,train,
295,O1C=C[C@H]2[C@@H]1Oc3ccccc23,train,
296,[O-][N+](=O)c1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,train,
297,Clc1ccc2cc3ccccc3cc2c1,train,
298,C[N+](C)(C)CCCNC(=O)C=C,train,
299,Nc1ccc(CCc2ccccc2)cc1,train,
300,C1c2ccccc2c3c1ccc4ccc5ccccc5c34,train,
301,CC(=O)c1ccc2[nH]c3c(C)cc(c(C)c3c2c1)[N+](=O)[O-],train,
302,CCC(C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],train,
303,CCN1N=C(C(=O)O)C(=O)c2cc3OCOc3cc12,train,
304,CCOCC(=O)O,train,
305,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,train,
306,CCN(N=O)c1ccccc1,train,
307,CC(C)(C)N(CCO)CCO,train,
308,O=C1Oc2c3CCCN4CCCc(cc2C=C1)c34,train,
309,CN(C)c1ccc(cc1)N=Nc2ccc(COC(=O)C)cc2,train,
310,c1ccccc1,train,
311,Cn1c(CC(=O)OCCCl)c(C(=O)O)c2ccccc12,train,
312,C[C@@H]1c2ccccc2c3ccc(C)cc13,train,
313,CC(Cl)Cl,train,
314,Oc1cc(O)ncn1,train,
315,Cn1cnc(c1Sc2[nH]cnc3ncnc23)[N+](=O)[O-],train,
316,CCOP(=S)(OCC)S[C@@H]1OCCO[C@H]1SP(=S)(OCC)OCC,train,
317,CNC(=O)ON(C(=O)NC)C(=O)NC,train,
318,CC(=O)ON(C(=O)C)c1ccc(Sc2ccccc2)cc1,train,
319,COC(=O)C12OC1(C)C(C)OC2=O,train,
320,COc1cc(O)c2C(=O)c3c(OC)cc4OC5OCCC5c4c3Oc2c1OC,train,
321,OC1OC(CN=N#N)C(O)C(O)C1O,train,
322,Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,train,
323,Cc1cccc2cc(ccc12)[N+](=O)[O-],train,
324,Cn1cncc1[N+](=O)[O-],train,
325,CN(C)c1ccc2cc3ccc(cc3nc2c1)N(C)C,train,
326,CCOP(=O)(CC)OCC,train,
327,CC(C)(C)c1ccc(cc1)c2ccc(cc2)N=O,train,
328,CCCC[C@@H](CC)COC(=O)c1ccc(C(=O)OC[C@H](CC)CCCC)c(c1)C(=O)OC[C@H](CC)CCCC,train,
329,[O-][N+](=O)c1ccc2ccc3c4ccccc4c(c5ccc1c2c35)[N+](=O)[O-],train,
330,Cc1cccc2cc3ccc4cccc5ccc(c12)c3c45,train,
331,OCC(CO)(CO)CO,train,
332,C[C@@H](O)CO,train,
333,CC\C=C/C#N,train,
334,O=C1CCc2ccc3ccc4ccccc4c3c12,train,
335,CC(=O)CC(C)(C)O,train,
336,ClCc1c2ccccc2cc3ccccc13,train,
337,Cc1cc2nc(N)sc2cc1C,train,
338,CCN(CC)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+](=O)[O-],train,
339,Oc1ccc(Cl)cc1,train,
340,[O-][N+](=O)c1cccc(\C=C\C(=O)c2ccccc2)c1,train,
341,CCc1nc2c(ccc3ccc4ccc(O)cc4c23)[nH]1,train,
342,C(OCC1CCC2OC2C1)C3CCC4OC4C3,train,
343,Cc1ccc(NO)cc1[N+](=O)[O-],train,
344,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)C7C(O)(C(OC(=O)C)C8(CC)C=CCN9CCC67C89)C(=O)OC)C1,train,
345,OCC(CN=N#N)Cc1ccccc1,train,
346,CC(=O)Nc1ccccc1,train,
347,[O-][N+](=O)c1ccc(c2ccccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],train,
348,Cc1cccc2cccc(c12)[N+](=O)[O-],train,
349,Clc1ccc(cc1)c2oc3ccccc3n2,train,
350,C[C@H](CCc1ccccc1)NC[C@@H](O)c2ccc(O)c(c2)C(=O)N,train,
351,Oc1c(cc2c3ccccc3[nH]c2c1[N+](=O)[O-])[N+](=O)[O-],train,
352,CC(C)(C)c1cc(ccc1N=O)c2ccccc2,train,
353,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],train,
354,Nc1cccc2ncc(F)cc12,train,
355,[O-][N+](=O)c1cc2[nH]c3cc(c4ccccc4c3c2c5ccccc15)[N+](=O)[O-],train,
356,O[C@@H]1C=Cc2c(ccc3cc4ccccc4cc23)[C@H]1O,train,
357,COc1cc(OC)c2C3C(OC4OC34)Oc2c1,train,
358,CN=C=O,train,
359,Nc1ccc(Nc2ccc(cc2)[N+](=O)[O-])cc1,train,
360,Nc1ncnc2c1ncn2C3OC(CO)CC3O,train,
361,BrCc1c2ccccc2cc3ccccc13,train,
362,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,train,
363,Clc1nc2ccccc2nc1Cl,train,
364,ClCCCl,train,
365,COS(=O)(=O)F,train,
366,C1C\C=C\CCC2OC2CC\C=C/1,train,
367,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c2ccccc2,train,
368,CC1(C)C2CCC1(C)C(O)C2,train,
369,NC(=O)CCCCC(=O)N,train,
370,Cc1cc(C)c(N)cc1C,train,
371,CN(C)c1ccc(CCO)cc1,train,
372,COc1cc2CCN(C=O)c3cc4ccccc4c(c1OC)c23,train,
373,O=C1NC(=O)C=C1,train,
374,Cl[C@@H]1CO1,train,
375,O=C1CCc2c1ccc3c2ccc4ccccc34,train,
376,CCC(=O)C(=O)CC,train,
377,N#CC1=Cc2cccc3cccc1c23,train,
378,[O-][N+](=O)c1ccc(cc1)C#N,train,
379,CC(=C)[C@@H]1CC=C(C)C(=O)C1,train,
380,ON(C=O)c1ccccc1,train,
381,CNC(=O)Oc1ccccc1OC(C)C,train,
382,NCCS(=O)(=O)O,train,
383,CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N,train,
384,CCBr,train,
385,CC(C)CN(CC(C)C)CC(C)C,train,
386,CC(OP(=O)(C)Cl)C(C)(C)C,train,
387,CC(=O)CCl,train,
388,Clc1ccc2c(c1)C(=NCc3nncn23)c4ccccc4,train,
389,Nc1nc[nH]n1,train,
390,ClC[C@H]1CO1,train,
391,CCCC(=O)C,train,
392,[O-][N+](=O)c1cc(Cl)ccc1Cl,train,
393,OC1C(Oc2cccc3c4ccc5cccc6ccc(cc23)c4c56)OC(C(O)C1O)C(=O)O,train,
394,Oc1c2nc3ccccc3c2nnn1\N=C\c4ccc(cc4)c5ccccc5,train,
395,N#CCCNCCC#N,train,
396,CN1CCCN(C)C1=O,train,
397,C(Oc1cccc(OC[C@H]2CO2)c1)[C@H]3CO3,train,
398,CC(=O)C1=C(O)C=C(C)OC1=O,train,
399,ClC(Cl)(Cl)C#N,train,
400,[O-][N+](=O)c1ccc2c(oc3ccc(cc23)[N+](=O)[O-])c1,train,
401,CCNC(=S)NCC,train,
402,Cc1nc(cs1)c2oc(cc2)[N+](=O)[O-],train,
403,OCNC(=O)c1ccc(Cl)cc1,train,
404,COc1cc(F)ccc1[N+](=O)[O-],train,
405,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,train,
